Unnamed: 0,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,home_elo,away_elo,elo_advantage,result,home_form_sma3,home_form_sma5,home_form_sma7,home_form_ema50,home_form_ema33,home_form_ema25,away_form_sma3,away_form_sma5,away_form_sma7,away_form_ema50,away_form_ema33,away_form_ema25,form_diff_sma3,form_diff_sma5,form_diff_sma7,form_diff_ema50,form_diff_ema33,form_diff_ema25,home_strength_adjusted_margin_ema33,away_strength_adjusted_margin_ema33,strength_adjusted_margin_diff_ema33
850,2025-09-09,Sierra Leone,Ethiopia,2.0,0.0,FIFA World Cup qualification,Monrovia,Liberia,1,2025,0,1,858,2025-07-10,124.0,124.0,0.0,1140.06,1140.0,2025-07-10,146.0,147.0,1.0,1060.62,1061.0,22.0,79.44000000000005,1333.0,1276.0,57.0,1,0.0,0.2,0.0,-0.109375,-0.0521262002743483,-0.027099609375,-0.3333333333333333,-0.2,-0.2857142857142857,-0.390625,-0.3031550068587105,-0.262451171875,0.3333333333333333,0.4,0.2857142857142857,0.28125,0.2510288065843621,0.2353515625,-0.09892826489693302,0.4725183020709335,-0.5714465669678666
842,2025-09-09,Angola,Mauritius,3.0,1.0,FIFA World Cup qualification,Luanda,Angola,0,2025,0,1,850,2025-07-10,85.0,87.0,2.0,1279.55,1280.0,2025-07-10,177.0,178.0,1.0,921.61,922.0,92.0,357.93999999999994,1543.0,1094.0,449.0,1,-0.6666666666666666,-0.2,-0.1428571428571428,-0.71875,-0.4897119341563785,-0.3583984375,-0.6666666666666666,-0.4,-0.4285714285714285,-0.609375,-0.5363511659807956,-0.542236328125,0.0,0.2,0.2857142857142857,-0.109375,0.046639231824417,0.183837890625,0.43839667776085994,0.017740553740105396,0.42065612402075453
839,2025-09-09,Gabon,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Franceville,Gabon,0,2025,0,1,846,2025-07-10,80.0,79.0,-1.0,1306.59,1310.0,2025-07-10,45.0,41.0,-4.0,1480.96,1487.0,-35.0,-174.37000000000012,1494.0,1579.0,-85.0,0,1.0,0.6,0.7142857142857143,0.9375,0.8683127572016461,0.841796875,1.0,0.8,0.8571428571428571,0.9326171875,0.859325870604639,0.8038039207458496,0.0,-0.2,-0.1428571428571428,0.0048828125,0.008986886597007,0.0379929542541503,0.5170857471189415,2.605552795227403,-2.0884670481084613
840,2025-09-09,Kenya,Seychelles,5.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,0,2025,0,1,848,2025-07-10,109.0,111.0,2.0,1179.05,1179.0,2025-07-10,203.0,203.0,0.0,820.71,821.0,94.0,358.3399999999999,1376.0,859.0,517.0,1,-0.6666666666666666,-0.4,-0.2857142857142857,-0.75,-0.5994513031550068,-0.55615234375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.6,0.7142857142857143,0.25,0.4005486968449931,0.44384765625,-0.359401802227888,-4.90270137560249,4.543299573374602
826,2025-09-09,Namibia,São Tomé and Príncipe,3.0,0.0,FIFA World Cup qualification,Francistown,Botswana,1,2025,0,1,833,2025-07-10,108.0,108.0,0.0,1192.29,1192.0,2025-07-10,193.0,194.0,1.0,865.08,865.0,85.0,327.2099999999999,1380.0,1062.0,318.0,1,0.0,0.0,0.0,-0.375,-0.1412894375857337,0.00927734375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.625,0.8587105624142662,1.00927734375,2.1184381661501064,-0.6636647642519428,2.7821029304020493
827,2025-09-09,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,0,2025,0,1,834,2025-07-10,122.0,119.0,-3.0,1148.01,1151.0,2025-07-10,26.0,25.0,-1.0,1557.21,1560.0,-96.0,-409.2000000000001,1365.0,1799.0,-434.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6666666666666666,-0.25,-0.25,-0.5,-0.185185185185185,0.03125,-0.3333333333333333,-0.75,-0.75,-0.5,-0.814814814814815,-1.03125,-4.04,1.355045796865459,-5.395045796865459
828,2025-09-09,France,Iceland,2.0,1.0,FIFA World Cup qualification,Paris,France,0,2025,0,1,835,2025-07-10,3.0,3.0,0.0,1862.03,1853.0,2025-07-10,74.0,74.0,0.0,1337.93,1337.0,71.0,524.0999999999999,2055.0,1550.0,505.0,1,0.0,0.2,0.2857142857142857,0.32373046875,0.2704514706242085,0.2914587259292602,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.8,-0.7142857142857143,-0.67626953125,-0.7295485293757915,-0.7085412740707397,1.1885740073361257,4.04,-2.8514259926638745
841,2025-09-09,Gambia,Burundi,2.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,1,2025,0,1,849,2022-03-31,123.0,125.0,2.0,1138.19,1135.18,2025-07-10,139.0,140.0,1.0,1092.51,1086.0,16.0,45.680000000000064,1443.0,1291.0,152.0,1,0.0,0.0,-0.2857142857142857,0.1875,-0.0534979423868314,-0.201171875,-0.3333333333333333,0.0,0.0,-0.3125,-0.1165980795610424,0.02099609375,0.3333333333333333,0.0,-0.2857142857142857,0.5,0.063100137174211,-0.22216796875,-0.682146205897585,1.3417865137951546,-2.0239327196927395
830,2025-09-09,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification,Budapest,Hungary,0,2025,0,1,837,2025-07-10,38.0,37.0,-1.0,1500.73,1503.0,2025-07-10,6.0,7.0,1.0,1770.53,1750.0,-32.0,-269.79999999999995,1701.0,1993.0,-292.0,-1,0.0,-0.25,-0.25,0.0,-0.2222222222222223,-0.375,0.3333333333333333,0.2,0.1428571428571428,0.48046875,0.3475588070924147,0.3218917846679687,-0.3333333333333333,-0.45,-0.3928571428571428,-0.48046875,-0.569781029314637,-0.6968917846679688,-1.6293995522084266,0.9247978352246214,-2.554197387433048
831,2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,0,2025,0,1,838,2025-07-10,72.0,70.0,-2.0,1349.11,1351.0,2025-07-10,22.0,22.0,0.0,1591.25,1580.0,-50.0,-242.1400000000001,1485.0,1871.0,-386.0,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4285714285714285,0.84375,0.6268861454046638,0.43310546875,0.0,0.4,0.5714285714285714,0.15625,0.3731138545953362,0.56689453125,1.5230856910238142,-0.48952685519846184,2.012612546222276
829,2025-09-09,Armenia,Republic of Ireland,2.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,0,2025,0,1,836,2025-07-10,105.0,102.0,-3.0,1204.77,1208.0,2025-07-10,60.0,60.0,0.0,1412.76,1412.0,-45.0,-207.99,1470.0,1633.0,-163.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.02,0.44,-3.46
833,2025-09-09,Jamaica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,0,2025,0,1,840,2025-04-03,63.0,62.0,-1.0,1387.49,1391.0,2025-07-10,101.0,100.0,-1.0,1229.11,1230.0,38.0,158.3800000000001,1588.0,1395.0,193.0,1,1.0,0.2,0.4285714285714285,0.8056640625,0.6014157733407847,0.4494047164916992,0.0,0.2,0.2,-0.0625,0.0246913580246914,0.05859375,1.0,0.0,0.2285714285714285,0.8681640625,0.5767244153160933,0.3908109664916992,-0.2770254455783856,-0.8237375031429222,0.5467120575645366
834,2025-09-09,Albania,Latvia,1.0,0.0,FIFA World Cup qualification,Tirana,Albania,0,2025,0,1,841,2025-07-10,68.0,66.0,-2.0,1373.15,1376.0,2025-07-10,137.0,138.0,1.0,1099.3,1092.0,69.0,273.85000000000014,1627.0,1301.0,326.0,1,0.3333333333333333,-0.2,-0.1666666666666666,0.03125,-0.0164609053497942,-0.0439453125,-0.6666666666666666,-0.25,-0.25,-0.5,-0.185185185185185,0.03125,1.0,0.0499999999999999,0.0833333333333333,0.53125,0.1687242798353907,-0.0751953125,0.7972713871889916,0.4466476694484022,0.3506237177405894
835,2025-09-09,Serbia,England,0.0,5.0,FIFA World Cup qualification,Belgrade,Serbia,0,2025,0,1,842,2025-07-10,32.0,31.0,-1.0,1523.03,1524.0,2025-07-10,4.0,4.0,0.0,1813.32,1819.0,-28.0,-290.29,1838.0,2006.0,-168.0,-1,0.6666666666666666,0.0,-0.1428571428571428,0.640625,0.3031550068587104,0.074951171875,1.0,0.6,0.5714285714285714,0.926239013671875,0.8085228373143682,0.7279307907447219,-0.3333333333333333,-0.6,-0.7142857142857142,-0.285614013671875,-0.5053678304556579,-0.6529796188697219,-1.2179986402110337,1.3837755621707444,-2.601774202381778
836,2025-09-09,Curaçao,Bermuda,3.0,2.0,FIFA World Cup qualification,Willemstad,Curaçao,0,2025,0,1,843,2025-07-10,86.0,90.0,4.0,1277.22,1265.0,2025-07-10,162.0,168.0,6.0,1000.04,978.0,76.0,277.18000000000006,1335.0,1169.0,166.0,1,0.6666666666666666,0.8,0.8,0.5,0.6666666666666667,0.75,0.3333333333333333,0.0,0.0,-0.1875,-0.0617283950617283,-0.02734375,0.3333333333333333,0.8,0.8,0.6875,0.7283950617283951,0.77734375,1.3463825864153924,0.45472899031381325,0.8916535961015792
837,2025-09-09,Costa Rica,Haiti,3.0,3.0,FIFA World Cup qualification,San José,Costa Rica,0,2025,0,1,844,2025-07-10,40.0,54.0,14.0,1493.85,1459.0,2025-07-10,90.0,83.0,-7.0,1261.42,1292.0,50.0,232.42999999999984,1658.0,1538.0,120.0,0,0.6666666666666666,0.4,0.4285714285714285,0.4169845581054687,0.453002881837775,0.4517518393113278,0.0,0.4,0.4,0.0,0.2222222222222223,0.375,0.6666666666666666,0.0,0.0285714285714285,0.4169845581054687,0.2307806596155526,0.0767518393113277,0.414002389296002,-0.43784341662575876,0.8518458059217608
838,2025-09-09,Honduras,Nicaragua,2.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,0,2025,0,1,845,2025-07-10,66.0,75.0,9.0,1379.84,1334.0,2025-07-10,130.0,133.0,3.0,1120.02,1114.0,64.0,259.81999999999994,1562.0,1325.0,237.0,1,0.6666666666666666,0.8,0.2857142857142857,0.44140625,0.4228014022252704,0.3087615966796875,0.0,0.4,0.4,0.0,0.2222222222222223,0.375,0.6666666666666666,0.4,-0.1142857142857143,0.44140625,0.2005791800030481,-0.0662384033203125,-0.7370752461460588,1.9569406496569726,-2.694015895803031
832,2025-09-09,Cyprus,Romania,2.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,0,2025,0,1,839,2025-07-10,128.0,129.0,1.0,1124.35,1128.0,2025-07-10,48.0,45.0,-3.0,1474.46,1479.0,-80.0,-350.1100000000001,1299.0,1681.0,-382.0,0,-1.0,-0.5,-0.5,-0.75,-0.4074074074074072,-0.15625,0.3333333333333333,-0.2,-0.3333333333333333,0.25,-0.0370370370370371,-0.21875,-1.3333333333333333,-0.3,-0.1666666666666666,-1.0,-0.3703703703703701,0.0625,0.387901485853857,-1.010611744703868,1.398513230557725
864,2025-10-08,Ethiopia,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Kigali,Rwanda,1,2025,0,1,872,2025-09-18,147.0,146.0,-1.0,1046.41,1061.0,2025-09-18,130.0,131.0,1.0,1126.81,1120.0,-17.0,-80.39999999999986,1250.0,1411.0,-161.0,1,-0.3333333333333333,-0.4,-0.4285714285714285,-0.6953125,-0.5354366712391403,-0.44683837890625,0.0,-0.2,-0.2857142857142857,0.30859375,0.0766651425087638,-0.0072174072265625,-0.3333333333333333,-0.2,-0.1428571428571428,-1.00390625,-0.6121018137479041,-0.4396209716796875,0.3529584019491139,0.6080905748741043,-0.25513217292499046
868,2025-10-08,Saudi Arabia,Indonesia,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,2025,0,1,876,2025-09-18,59.0,59.0,0.0,1420.65,1415.0,2025-09-18,119.0,118.0,-1.0,1157.94,1155.0,60.0,262.71000000000004,1536.0,1357.0,179.0,1,0.0,0.0,0.0,-0.2208724617958068,-0.0837643736896098,-0.0354351683221687,0.3333333333333333,0.2,-0.1428571428571428,-0.1793136596679687,-0.0650206387681955,-0.0421671357398736,-0.3333333333333333,-0.2,0.1428571428571428,-0.0415588021278381,-0.0187437349214143,0.0067319674177048,0.0034464850567429636,1.842723005699568,-1.839276520642825
869,2025-10-08,Qatar,Oman,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,0,2025,0,1,877,2025-09-18,53.0,53.0,0.0,1453.65,1460.0,2025-09-18,78.0,79.0,1.0,1321.97,1314.0,25.0,131.68000000000006,1524.0,1501.0,23.0,0,-0.3333333333333333,-0.2,-0.1428571428571428,-0.3322832584381103,-0.1880649090842282,-0.1067530977328203,0.0,-0.2,-0.1428571428571428,-0.1470670700073242,-0.1204503696527808,-0.1023285111850782,-0.3333333333333333,0.0,0.0,-0.1852161884307861,-0.0676145394314473,-0.0044245865477421,-0.8546099407319726,-0.22356625441376457,-0.6310436863182081
870,2025-10-08,Eswatini,Angola,2.0,2.0,FIFA World Cup qualification,Lobamba,Eswatini,0,2025,0,1,878,2025-09-18,159.0,155.0,-4.0,1010.06,1023.0,2025-09-18,89.0,85.0,-4.0,1268.72,1280.0,-70.0,-258.6600000000001,1233.0,1571.0,-338.0,0,-0.6666666666666666,-0.6,-0.7142857142857143,-0.8125,-0.7530864197530864,-0.75390625,-0.3333333333333333,-0.2,0.0,0.140625,0.0068587105624142,-0.018798828125,-0.3333333333333333,-0.3999999999999999,-0.7142857142857143,-0.953125,-0.7599451303155007,-0.735107421875,-0.5272222864550716,0.4220204025984564,-0.949242689053528
865,2025-10-08,Libya,Cape Verde,3.0,3.0,FIFA World Cup qualification,Tripoli,Libya,0,2025,0,1,873,2025-09-18,112.0,117.0,5.0,1179.56,1155.0,2025-07-10,73.0,72.0,-1.0,1343.68,1344.0,-39.0,-164.12000000000012,1347.0,1472.0,-125.0,0,0.3333333333333333,0.0,0.1428571428571428,0.6171875,0.4439871970736168,0.41058349609375,1.0,1.0,0.5714285714285714,0.958740234375,0.8622311790019964,0.780148446559906,-0.6666666666666667,-1.0,-0.4285714285714285,-0.341552734375,-0.4182439819283796,-0.369564950466156,0.606746712659959,-0.2723525951698205,0.8790993078297795
863,2025-10-08,Mauritius,Cameroon,0.0,2.0,FIFA World Cup qualification,Saint Pierre,Mauritius,0,2025,0,1,871,2025-09-18,179.0,177.0,-2.0,912.24,922.0,2025-09-18,52.0,51.0,-1.0,1455.42,1467.0,-127.0,-543.1800000000001,1084.0,1579.0,-495.0,-1,-0.6666666666666666,-0.4,-0.4285714285714285,-0.8046875,-0.6909007773205303,-0.65667724609375,0.3333333333333333,0.2,0.1428571428571428,-0.114501953125,0.0669230764405958,0.1103589832782745,-1.0,-0.6000000000000001,-0.5714285714285714,-0.690185546875,-0.7578238537611262,-0.7670362293720245,0.0072852270495109665,-0.5707119320525368,0.5779971591020477
866,2025-10-08,Djibouti,Egypt,0.0,3.0,FIFA World Cup qualification,Casablanca,Morocco,1,2025,0,1,874,2025-09-18,193.0,191.0,-2.0,855.91,866.0,2025-09-18,35.0,34.0,-1.0,1519.18,1519.0,-158.0,-663.2700000000001,752.0,1657.0,-905.0,-1,-1.0,-0.8,-0.8571428571428571,-0.96875,-0.934156378600823,-0.9208984375,0.6666666666666666,0.6,0.5714285714285714,0.453857421875,0.5252348488982471,0.5333952605724335,-1.6666666666666663,-1.4,-1.4285714285714284,-1.422607421875,-1.45939122749907,-1.4542936980724337,-2.3048703311471685,0.3922555062673764,-2.697125837414545
861,2025-10-08,Comoros,Madagascar,1.0,2.0,FIFA World Cup qualification,Abidjan,Ivory Coast,1,2025,0,1,869,2025-09-18,105.0,107.0,2.0,1201.83,1199.0,2025-09-18,108.0,115.0,7.0,1187.61,1163.0,3.0,14.220000000000027,1340.0,1325.0,15.0,-1,0.3333333333333333,0.2,0.1428571428571428,0.34375,0.2702331961591221,0.29541015625,0.3333333333333333,0.4,0.5714285714285714,0.703125,0.5208047553726565,0.3726806640625,0.0,-0.2,-0.4285714285714285,-0.359375,-0.2505715592135343,-0.0772705078125,1.2776802378068812,0.28448738293794695,0.9931928548689343
867,2025-10-08,Sierra Leone,Burkina Faso,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,1,2025,0,1,875,2025-09-18,122.0,124.0,2.0,1150.1,1140.0,2025-09-18,64.0,63.0,-1.0,1385.36,1388.0,-58.0,-235.26,1353.0,1508.0,-155.0,-1,0.0,0.2,0.1428571428571428,0.4453125,0.2985825331504343,0.22967529296875,0.6666666666666666,0.6,0.2857142857142857,0.42578125,0.4447492760249962,0.4076385498046875,-0.6666666666666666,-0.3999999999999999,-0.1428571428571428,0.01953125,-0.1461667428745619,-0.1779632568359375,-0.0013442493147604873,-0.4335427629012368,0.4321985135864763
858,2025-10-08,Niger,Congo,3.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,1,2025,0,1,866,2025-09-18,117.0,121.0,4.0,1158.73,1148.0,2025-09-18,133.0,132.0,-1.0,1119.76,1116.0,16.0,38.97000000000003,1362.0,1261.0,101.0,1,-0.3333333333333333,-0.2,-0.2,0.125,-0.1358024691358026,-0.2890625,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666667,-0.75,0.3333333333333333,0.4666666666666666,0.4666666666666666,0.625,0.5308641975308641,0.4609375,-0.5786779372852338,-1.5182698961937713,0.9395919589085375
859,2025-10-08,Chad,Mali,0.0,2.0,FIFA World Cup qualification,N'Djamena,Chad,0,2025,0,1,867,2025-09-18,175.0,175.0,0.0,925.82,925.0,2025-09-18,56.0,54.0,-2.0,1445.83,1455.0,-119.0,-520.0099999999999,1150.0,1631.0,-481.0,-1,-0.6666666666666666,-0.8,-0.8571428571428571,-0.75,-0.7777777777777778,-0.8125,0.0,0.2,-0.1428571428571428,-0.208740234375,-0.0744259475652047,-0.0534217953681945,-0.6666666666666666,-1.0,-0.7142857142857142,-0.541259765625,-0.7033518302125731,-0.7590782046318054,0.2529129594372891,-0.5013199736123293,0.7542329330496184
860,2025-10-08,Central African Republic,Ghana,0.0,5.0,FIFA World Cup qualification,El Jadida,Morocco,1,2025,0,1,868,2025-09-18,140.0,134.0,-6.0,1081.36,1108.0,2025-09-18,75.0,76.0,1.0,1340.84,1333.0,-65.0,-259.48,1250.0,1429.0,-179.0,-1,-0.6666666666666666,-0.8,-0.4285714285714285,-0.8359375,-0.7347965249199817,-0.69622802734375,0.6666666666666666,0.8,0.7142857142857143,0.73175048828125,0.6710925786890946,0.5962214507162571,-1.3333333333333333,-1.6,-1.1428571428571428,-1.56768798828125,-1.4058891036090762,-1.292449478060007,-1.4615776985270894,0.40762498702721434,-1.8692026855543038
862,2025-10-08,Tanzania,Zambia,0.0,1.0,FIFA World Cup qualification,Unguja,Tanzania,0,2025,0,1,870,2025-09-18,107.0,103.0,-4.0,1199.43,1209.0,2025-09-18,85.0,83.0,-2.0,1273.0,1285.0,-22.0,-73.56999999999994,1363.0,1523.0,-160.0,-1,-0.6666666666666666,-0.2,-0.4285714285714285,-0.578125,-0.3973479652491997,-0.2554931640625,-1.0,-0.8,-0.5714285714285714,-0.9375,-0.7585733882030177,-0.56494140625,0.3333333333333333,0.6000000000000001,0.1428571428571428,0.359375,0.3612254229538179,0.3094482421875,0.5322189885816587,0.8878275513163734,-0.35560856273471464
871,2025-10-09,Austria,San Marino,10.0,0.0,FIFA World Cup qualification,Vienna,Austria,0,2025,0,1,879,2025-09-18,22.0,22.0,0.0,1601.86,1591.0,2025-09-18,210.0,210.0,0.0,733.23,738.0,188.0,868.6299999999999,1871.0,841.0,1030.0,1,1.0,0.6,0.7142857142857143,0.921875,0.7512574302697759,0.5748291015625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.6,1.7142857142857144,1.921875,1.751257430269776,1.5748291015625,-0.46073115783384644,-0.4555812310676356,-0.005149926766210844
872,2025-10-09,Nicaragua,Haiti,0.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,0,2025,0,1,880,2025-09-18,132.0,130.0,-2.0,1120.77,1120.0,2025-09-18,87.0,90.0,3.0,1269.23,1261.0,-45.0,-148.46000000000004,1331.0,1538.0,-207.0,-1,-0.6666666666666666,0.0,0.1666666666666666,-0.5,-0.185185185185185,0.03125,-0.3333333333333333,0.2,0.3333333333333333,0.0,0.1481481481481482,0.28125,-0.3333333333333333,-0.2,-0.1666666666666666,-0.5,-0.3333333333333332,-0.25,1.7994735526183272,-0.3532643921183612,2.1527379447366886
873,2025-10-09,Liberia,Namibia,3.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,0,2025,0,1,881,2025-09-18,144.0,144.0,0.0,1065.62,1068.0,2025-09-18,109.0,108.0,-1.0,1183.79,1192.0,-35.0,-118.17000000000009,1256.0,1363.0,-107.0,1,0.0,0.0,0.1428571428571428,-0.15625,-0.1362597165066301,-0.1622314453125,0.0,0.2,0.0,0.3125,0.2391403749428441,0.2569580078125,0.0,-0.2,0.1428571428571428,-0.46875,-0.3754000914494741,-0.419189453125,-0.0580508330005736,2.0702947446118647,-2.1283455776124383
874,2025-10-09,Czech Republic,Croatia,0.0,0.0,FIFA World Cup qualification,Prague,Czech Republic,0,2025,0,1,882,2022-03-31,33.0,31.0,-2.0,1500.62,1510.42,2025-09-18,9.0,10.0,1.0,1714.21,1708.0,-24.0,-213.5900000000001,1753.0,1886.0,-133.0,0,0.3333333333333333,0.6,0.2857142857142857,0.4453125,0.3214449016918152,0.19488525390625,1.0,0.8,0.4285714285714285,0.9317626953125,0.782277493331025,0.6553609520196915,-0.6666666666666667,-0.2,-0.1428571428571428,-0.4864501953125,-0.4608325916392098,-0.4604756981134414,-0.6297207569204524,0.19191684095064046,-0.8216375978710928
876,2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,0,2025,0,1,884,2025-09-18,128.0,128.0,0.0,1128.11,1124.0,2025-09-18,73.0,72.0,-1.0,1344.25,1349.0,-55.0,-216.1400000000001,1311.0,1485.0,-174.0,0,-0.6666666666666666,-0.4,-0.4,-0.375,-0.2716049382716048,-0.1171875,0.3333333333333333,0.6,0.6,0.0,0.3333333333333335,0.5,-1.0,-1.0,-1.0,-0.375,-0.6049382716049383,-0.6171875,0.4592013984506889,1.433492415081237,-0.9742910166305481
877,2025-10-09,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,0,2025,0,1,885,2025-09-18,65.0,66.0,1.0,1383.99,1380.0,2025-09-18,47.0,40.0,-7.0,1481.14,1494.0,-18.0,-97.15000000000008,1585.0,1666.0,-81.0,0,0.6666666666666666,0.8,0.5714285714285714,0.720703125,0.6152009348168469,0.4815711975097656,0.3333333333333333,0.6,0.2857142857142857,0.2084922790527343,0.3020019212251834,0.3388138794834958,0.3333333333333333,0.2,0.2857142857142857,0.5122108459472656,0.3131990135916635,0.1427573180262697,-0.6513649375492317,0.33082577816094305,-0.9821907157101748
879,2025-10-09,Scotland,Greece,3.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,0,2025,0,1,887,2025-09-18,43.0,47.0,4.0,1485.08,1475.0,2025-09-18,40.0,39.0,-1.0,1494.71,1498.0,-3.0,-9.63000000000011,1759.0,1838.0,-79.0,1,0.0,-0.2,-0.3333333333333333,0.3125,-0.0123456790123458,-0.20703125,0.0,0.0,0.0,0.0,0.3333333333333335,0.5,0.0,-0.2,-0.3333333333333333,0.3125,-0.3456790123456793,-0.70703125,-1.3944991643524665,2.5176470588235293,-3.912146223175996
880,2025-10-09,Belarus,Denmark,0.0,6.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,1,2025,0,1,888,2025-09-18,100.0,97.0,-3.0,1223.55,1237.0,2025-09-18,20.0,21.0,1.0,1627.64,1621.0,-80.0,-404.09000000000015,1492.0,1864.0,-372.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.2,-0.2857142857142857,0.328125,0.0754458161865568,-0.029052734375,-1.0,-0.8,-0.7142857142857143,-1.328125,-1.0754458161865568,-0.970947265625,-2.7317647058823527,-0.4007201984590908,-2.331044507423262
881,2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,0,2025,0,1,889,2025-09-18,126.0,129.0,3.0,1133.6,1121.0,2025-09-18,95.0,93.0,-2.0,1248.68,1252.0,-31.0,-115.08000000000015,1256.0,1522.0,-266.0,1,0.0,-0.4,-0.2857142857142857,0.046875,-0.0173754000914494,0.0106201171875,0.0,0.4,0.2857142857142857,-0.171875,-0.0196616369455875,-0.0262451171875,0.0,-0.8,-0.5714285714285714,0.21875,0.002286236854138,0.036865234375,0.35947946134728553,-2.180494072847163,2.5399735341944485
882,2025-10-09,Mozambique,Guinea,1.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,0,2025,0,1,890,2025-09-18,97.0,99.0,2.0,1234.04,1236.0,2025-09-18,81.0,81.0,0.0,1299.48,1293.0,-16.0,-65.44000000000005,1432.0,1466.0,-34.0,-1,-0.3333333333333333,0.2,0.2857142857142857,0.23046875,0.1606293078629612,0.1699428558349609,0.0,-0.2,-0.1428571428571428,0.09765625,0.0163592948229436,-0.0007095336914062,-0.3333333333333333,0.4,0.4285714285714285,0.1328125,0.1442700130400176,0.1706523895263672,0.03306270252609143,0.17550523011571506,-0.14244252758962364
883,2025-10-09,Botswana,Uganda,0.0,1.0,FIFA World Cup qualification,Francistown,Botswana,0,2025,0,1,891,2025-09-18,139.0,135.0,-4.0,1087.27,1101.0,2025-09-18,82.0,88.0,6.0,1287.61,1269.0,-57.0,-200.33999999999992,1326.0,1389.0,-63.0,-1,-0.3333333333333333,-0.2,-0.1428571428571428,-0.671875,-0.5134887974394147,-0.4715576171875,1.0,0.2,0.4285714285714285,0.796875,0.5537265660722449,0.3638916015625,-1.3333333333333333,-0.4,-0.5714285714285714,-1.46875,-1.0672153635116597,-0.83544921875,-0.09484948975306555,-0.4217813558119101,0.32693186605884456
884,2025-10-09,Algeria,Somalia,3.0,0.0,FIFA World Cup qualification,Bir El Djir,Algeria,0,2025,0,1,892,2025-09-18,38.0,36.0,-2.0,1500.73,1504.0,2025-09-18,201.0,200.0,-1.0,824.75,832.0,163.0,675.98,1685.0,857.0,828.0,1,0.6666666666666666,0.8,0.2857142857142857,0.44677734375,0.4801247927803839,0.4628416299819946,-1.0,-0.8,-0.8571428571428571,-0.9375,-0.9012345679012346,-0.89453125,1.6666666666666663,1.6,1.1428571428571428,1.38427734375,1.3813593606816186,1.3573728799819946,0.3280489028184956,0.9265397974321568,-0.5984908946136611
885,2025-10-09,Burundi,Kenya,0.0,1.0,FIFA World Cup qualification,Bujumbura,Burundi,0,2025,0,1,893,2025-09-18,141.0,139.0,-2.0,1077.05,1093.0,2025-09-18,111.0,109.0,-2.0,1181.64,1179.0,-30.0,-104.59000000000016,1268.0,1341.0,-73.0,-1,-0.3333333333333333,-0.2,-0.2857142857142857,-0.65625,-0.4110653863740282,-0.2342529296875,-0.3333333333333333,-0.2,0.0,0.125,-0.0663008687700046,-0.1671142578125,0.0,0.0,-0.2857142857142857,-0.78125,-0.3447645176040235,-0.067138671875,1.1640343659248513,-0.15473110797918865,1.31876547390404
