date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,result,home_elo_date_used,home_elo_rank,home_elo,home_elo_avg_rank,home_elo_avg_rating,home_elo_matches_total,home_elo_wins,home_elo_losses,home_elo_draws,home_elo_goals_for,home_elo_goals_against,home_is_host,away_elo_date_used,away_elo_rank,away_elo,away_elo_avg_rank,away_elo_avg_rating,away_elo_matches_total,away_elo_wins,away_elo_losses,away_elo_draws,away_elo_goals_for,away_elo_goals_against,away_is_host,elo_advantage,elo_rank_advantage,elo_avg_rating_advantage,elo_win_rate_home,elo_win_rate_away,elo_win_rate_advantage,home_elo_was_filled,away_elo_was_filled
2023-11-21,Comoros,Ghana,1.0,0.0,FIFA World Cup qualification,Moroni,Comoros,0,2023,0,1,279,2023-10-26,128.0,129.0,1.0,1125.57,1118.62,2023-10-26,60.0,60.0,0.0,1394.74,1400.0,-68.0,-269.1700000000001,1,2023-11-17,,1241.0,,,,,,,,,,2022-12-31,62.0,1593.0,40.0,1656.0,742.0,358.0,199.0,185.0,1199.0,776.0,0.0,-352.0,,,,0.4824797843665768,,1,0
2023-11-21,Nepal,Yemen,0.0,2.0,FIFA World Cup qualification,Kathmandu,Nepal,0,2023,0,1,280,2023-10-26,173.0,175.0,2.0,963.82,953.85,2023-10-26,156.0,156.0,0.0,1023.59,1020.37,-17.0,-59.76999999999998,-1,2023-10-12,,912.0,,,,,,,,,,2023-10-12,,1099.0,,,,,,,,,,-187.0,,,,,,1,1
2023-11-21,Bahrain,United Arab Emirates,0.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,0,2023,0,1,281,2023-10-26,83.0,86.0,3.0,1281.46,1273.54,2023-10-26,69.0,70.0,1.0,1348.87,1342.43,-14.0,-67.40999999999985,-1,2023-10-12,,1480.0,,,,,,,,,,2023-10-12,,1486.0,,,,,,,,,,-6.0,,,,,,1,1
2023-11-21,Niger,Zambia,2.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,1,2023,0,1,282,2023-10-26,129.0,128.0,-1.0,1122.81,1120.01,2023-10-26,81.0,82.0,1.0,1291.34,1289.63,-48.0,-168.52999999999997,1,2023-03-23,,1239.0,,,,,,,,,,2023-11-17,,1523.0,,,,,,,,,,-284.0,,,,,,1,1
2023-11-21,Pakistan,Tajikistan,1.0,6.0,FIFA World Cup qualification,Islamabad,Pakistan,0,2023,0,1,283,2023-10-26,193.0,197.0,4.0,864.84,847.67,2023-10-26,109.0,110.0,1.0,1187.23,1183.01,-84.0,-322.39,-1,2023-10-12,,819.0,,,,,,,,,,2023-06-11,,1321.0,,,,,,,,,,-502.0,,,,,,1,1
2023-11-21,Jordan,Saudi Arabia,0.0,2.0,FIFA World Cup qualification,Amman,Jordan,0,2023,0,1,284,2023-10-26,82.0,84.0,2.0,1284.39,1286.36,2023-10-26,57.0,57.0,0.0,1408.85,1412.82,-25.0,-124.4599999999998,-1,2022-12-31,63.0,1590.0,114.0,1307.0,530.0,184.0,202.0,144.0,640.0,643.0,0.0,2022-12-31,54.0,1644.0,76.0,1497.0,779.0,373.0,225.0,181.0,1214.0,832.0,0.0,-54.0,-9.0,-190.0,0.3471698113207547,0.4788189987163029,-0.1316491873955482,0,0
2023-11-21,Ecuador,Chile,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,0,2023,0,1,285,2023-10-26,36.0,38.0,2.0,1508.31,1497.66,2023-10-26,37.0,36.0,-1.0,1503.81,1504.75,1.0,4.5,1,2022-12-31,19.0,1842.0,66.0,1511.0,561.0,167.0,248.0,146.0,680.0,880.0,0.0,2023-10-12,,1739.0,,,,,,,,,,103.0,,,0.2976827094474153,,,0,1
2023-11-21,Paraguay,Colombia,0.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,0,2023,0,1,286,2023-10-26,53.0,52.0,-1.0,1436.96,1432.08,2023-10-26,17.0,16.0,-1.0,1626.6,1629.6,-36.0,-189.63999999999987,-1,2022-12-31,38.0,1727.0,23.0,1755.0,756.0,265.0,291.0,200.0,973.0,1082.0,0.0,2022-12-31,12.0,1919.0,50.0,1606.0,607.0,242.0,198.0,167.0,768.0,706.0,0.0,-192.0,-26.0,149.0,0.3505291005291005,0.3986820428336079,-0.0481529423045073,0,0
2023-11-21,Uruguay,Bolivia,3.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,0,2023,0,1,287,2023-10-26,15.0,17.0,2.0,1643.72,1626.51,2023-10-26,85.0,83.0,-2.0,1271.09,1287.86,70.0,372.6300000000001,1,2022-12-31,13.0,1904.0,12.0,1875.0,981.0,430.0,314.0,237.0,1557.0,1225.0,0.0,2023-10-12,,1584.0,,,,,,,,,,320.0,,,0.4383282364933741,,,0,1
2023-11-21,Peru,Venezuela,1.0,1.0,FIFA World Cup qualification,Lima,Peru,0,2023,0,1,288,2023-10-26,26.0,22.0,-4.0,1532.57,1551.91,2023-10-26,49.0,53.0,4.0,1445.67,1422.83,23.0,86.89999999999986,0,2023-10-12,,1798.0,,,,,,,,,,2023-10-12,,1728.0,,,,,,,,,,70.0,,,,,,1,1
2023-11-21,Brazil,Argentina,0.0,1.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,0,2023,0,1,289,2023-10-26,3.0,3.0,0.0,1812.2,1837.61,2023-10-26,1.0,1.0,0.0,1861.29,1851.41,-2.0,-49.08999999999992,-1,2022-12-31,2.0,2133.0,4.0,1997.0,1030.0,655.0,162.0,213.0,2236.0,915.0,0.0,2022-12-31,1.0,2144.0,5.0,1983.0,1072.0,580.0,224.0,268.0,2032.0,1122.0,0.0,-11.0,-1.0,14.0,0.6359223300970874,0.5410447761194029,0.0948775539776844,0,0
2023-11-21,Afghanistan,Kuwait,0.0,4.0,FIFA World Cup qualification,Dammam,Saudi Arabia,1,2023,0,1,290,2023-10-26,154.0,158.0,4.0,1033.8,1014.25,2023-10-26,136.0,135.0,-1.0,1097.05,1093.38,-18.0,-63.25,-1,2023-10-12,,1082.0,,,,,,,,,,2023-10-12,,1385.0,,,,,,,,,,-303.0,,,,,,1,1
2023-11-21,Myanmar,North Korea,1.0,6.0,FIFA World Cup qualification,Yangon,Myanmar,0,2023,0,1,291,2023-10-26,158.0,161.0,3.0,1011.73,1004.46,2023-10-26,115.0,116.0,1.0,1169.96,1169.96,-43.0,-158.23000000000002,-1,2023-10-12,,928.0,,,,,,,,,,2019-11-19,,1379.0,,,,,,,,,,-451.0,,,,,,1,1
2023-11-21,India,Qatar,0.0,3.0,FIFA World Cup qualification,Bhubaneswar,India,0,2023,0,1,292,2023-10-26,102.0,102.0,0.0,1198.84,1204.88,2023-10-26,61.0,61.0,0.0,1394.16,1395.57,-41.0,-195.32000000000016,-1,2023-03-28,,1240.0,,,,,,,,,,2022-12-31,65.0,1577.0,94.0,1409.0,646.0,269.0,213.0,164.0,918.0,751.0,0.0,-337.0,,,,0.4164086687306501,,1,0
2023-11-21,China PR,South Korea,0.0,3.0,FIFA World Cup qualification,Shenzhen,China PR,0,2023,0,1,293,2023-10-26,79.0,80.0,1.0,1296.99,1297.25,2023-10-26,24.0,26.0,2.0,1540.35,1533.01,-55.0,-243.3599999999999,-1,2023-03-23,,1475.0,,,,,,,,,,2022-12-31,26.0,1788.0,35.0,1684.0,1008.0,548.0,214.0,246.0,1826.0,927.0,0.0,-313.0,,,,0.5436507936507936,,1,0
2023-11-21,Vietnam,Iraq,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,0,2023,0,1,294,2023-10-26,94.0,95.0,1.0,1236.25,1243.14,2023-10-26,68.0,69.0,1.0,1349.73,1347.38,-26.0,-113.48000000000002,-1,2021-06-07,,1425.0,,,,,,,,,,2022-12-31,66.0,1575.0,47.0,1623.0,713.0,334.0,178.0,201.0,1133.0,663.0,0.0,-150.0,,,,0.4684431977559607,,1,0
2023-11-21,Syria,Japan,0.0,5.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,1,2023,0,1,295,2023-10-26,92.0,93.0,1.0,1239.37,1245.81,2023-10-26,18.0,19.0,1.0,1612.99,1605.2,-74.0,-373.6200000000001,-1,2023-03-28,,1423.0,,,,,,,,,,2022-12-31,17.0,1851.0,63.0,1454.0,794.0,377.0,252.0,165.0,1396.0,958.0,0.0,-428.0,,,,0.4748110831234257,,1,0
2023-11-21,Hong Kong,Turkmenistan,2.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,0,2023,0,1,296,2022-03-31,147.0,148.0,1.0,1053.39,1053.39,2023-10-26,141.0,140.0,-1.0,1086.12,1086.12,-6.0,-32.72999999999979,0,2023-10-12,,1122.0,,,,,,,,,,2023-06-11,,1250.0,,,,,,,,,,-128.0,,,,,,1,1
2023-11-21,Uzbekistan,Iran,2.0,2.0,FIFA World Cup qualification,Tashkent,Uzbekistan,0,2023,0,1,297,2023-10-26,73.0,75.0,2.0,1333.09,1328.35,2023-10-26,21.0,21.0,0.0,1567.3,1561.26,-52.0,-234.21000000000004,0,2022-12-31,66.0,1575.0,61.0,1588.0,320.0,154.0,106.0,60.0,559.0,366.0,0.0,2022-12-31,27.0,1780.0,41.0,1652.0,625.0,353.0,127.0,145.0,1172.0,491.0,0.0,-205.0,-39.0,-64.0,0.48125,0.5648,-0.0835499999999999,0,0
2023-11-21,Philippines,Indonesia,1.0,1.0,FIFA World Cup qualification,Manila,Philippines,0,2023,0,1,298,2023-10-26,138.0,132.0,-6.0,1095.94,1099.29,2023-10-26,145.0,147.0,2.0,1069.82,1052.87,7.0,26.12000000000012,0,2023-03-28,,1046.0,,,,,,,,,,2023-10-12,,1297.0,,,,,,,,,,-251.0,,,,,,1,1
2023-11-21,Taiwan,Malaysia,0.0,1.0,FIFA World Cup qualification,Taipei,Taiwan,0,2023,0,1,299,2023-10-26,152.0,154.0,2.0,1040.7,1023.66,2023-10-26,137.0,134.0,-3.0,1096.72,1094.9,-15.0,-56.01999999999998,-1,2023-10-12,,927.0,,,,,,,,,,2023-03-28,,1256.0,,,,,,,,,,-329.0,,,,,,1,1
2023-11-21,Singapore,Thailand,1.0,3.0,FIFA World Cup qualification,Kallang,Singapore,0,2023,0,1,300,2023-10-26,155.0,157.0,2.0,1032.89,1016.47,2023-10-26,112.0,112.0,0.0,1177.15,1181.21,-43.0,-144.26,-1,2023-10-12,,1132.0,,,,,,,,,,2023-10-12,,1384.0,,,,,,,,,,-252.0,,,,,,1,1
2023-11-21,Kyrgyzstan,Oman,1.0,0.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,2023,0,1,301,2023-10-26,97.0,96.0,-1.0,1224.03,1228.6,2023-10-26,72.0,73.0,1.0,1334.37,1334.37,-25.0,-110.33999999999992,1,2023-10-12,,1251.0,,,,,,,,,,2023-06-11,,1575.0,,,,,,,,,,-324.0,,,,,,1,1
2024-03-21,Indonesia,Vietnam,1.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,0,2024,0,1,302,2024-02-15,142.0,146.0,4.0,1072.66,1064.01,2024-02-15,105.0,94.0,-11.0,1194.58,1235.58,-37.0,-121.91999999999985,1,2023-10-12,,1297.0,,,,,,,,,,2021-06-07,,1425.0,,,,,,,,,,-128.0,,,,,,1,1
2024-03-21,Palestine,Bangladesh,5.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,1,2024,0,1,303,2024-02-15,97.0,99.0,2.0,1227.2,1217.6,2024-02-15,183.0,183.0,0.0,916.75,916.75,86.0,310.45000000000005,1,2022-06-14,,1432.0,,,,,,,,,,2023-10-12,,912.0,,,,,,,,,,520.0,,,,,,1,1
2024-03-21,Australia,Lebanon,2.0,0.0,FIFA World Cup qualification,Sydney,Australia,0,2024,0,1,304,2024-02-15,23.0,25.0,2.0,1554.82,1539.22,2024-02-15,115.0,107.0,-8.0,1168.07,1192.58,92.0,386.75,1,2023-12-31,27.0,1784.0,35.0,1670.0,607.0,308.0,174.0,125.0,1236.0,696.0,0.0,2023-10-12,,1311.0,,,,,,,,,,473.0,,,0.5074135090609555,,,0,1
2024-03-21,United Arab Emirates,Yemen,2.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,0,2024,0,1,305,2024-02-15,69.0,64.0,-5.0,1355.55,1364.46,2024-02-15,151.0,152.0,1.0,1027.94,1027.94,82.0,327.6099999999999,1,2023-12-30,,1531.0,,,,,,,,,,2023-10-12,,1099.0,,,,,,,,,,432.0,,,,,,1,1
2024-03-21,Bahrain,Nepal,5.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,0,2024,0,1,306,2024-02-15,82.0,86.0,4.0,1297.32,1277.29,2024-02-15,175.0,175.0,0.0,948.05,948.05,93.0,349.27,1,2024-01-25,,1466.0,,,,,,,,,,2023-10-12,,912.0,,,,,,,,,,554.0,,,,,,1,1
2024-03-21,Saudi Arabia,Tajikistan,1.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,0,2024,0,1,307,2024-02-15,53.0,56.0,3.0,1441.4,1421.06,2024-02-15,99.0,106.0,7.0,1218.89,1195.07,46.0,222.51,1,2023-12-31,63.0,1586.0,76.0,1498.0,790.0,376.0,232.0,182.0,1229.0,849.0,0.0,2023-06-11,,1321.0,,,,,,,,,,265.0,,,0.4759493670886076,,,0,1
2024-03-21,Pakistan,Jordan,0.0,3.0,FIFA World Cup qualification,Islamabad,Pakistan,0,2024,0,1,308,2024-02-15,195.0,195.0,0.0,856.54,856.54,2024-02-15,70.0,87.0,17.0,1343.6,1272.63,-125.0,-487.06,-1,2023-10-12,,819.0,,,,,,,,,,2023-12-31,76.0,1503.0,113.0,1311.0,540.0,186.0,208.0,146.0,654.0,665.0,0.0,-684.0,,,,0.3444444444444444,,1,0
2024-03-21,Iraq,Philippines,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,0,2024,0,1,309,2024-02-15,59.0,63.0,4.0,1409.44,1365.98,2024-02-15,139.0,140.0,1.0,1086.17,1086.17,80.0,323.27,1,2023-12-31,55.0,1621.0,47.0,1623.0,726.0,340.0,180.0,206.0,1157.0,676.0,0.0,2023-03-28,,1046.0,,,,,,,,,,575.0,,,0.4683195592286501,,,0,1
2024-03-21,Hong Kong,Uzbekistan,0.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,0,2024,0,1,310,2022-03-31,147.0,148.0,1.0,1053.39,1053.39,2024-02-15,66.0,68.0,2.0,1376.5,1345.26,-81.0,-323.1099999999999,-1,2023-10-12,,1122.0,,,,,,,,,,2023-12-31,50.0,1643.0,61.0,1588.0,333.0,162.0,108.0,63.0,587.0,380.0,0.0,-521.0,,,,0.4864864864864865,,1,0
2024-03-21,South Korea,Thailand,1.0,1.0,FIFA World Cup qualification,Seoul,South Korea,0,2024,0,1,311,2024-02-15,22.0,23.0,1.0,1566.21,1550.65,2024-02-15,101.0,113.0,12.0,1206.72,1176.75,79.0,359.49,0,2023-12-31,24.0,1799.0,35.0,1685.0,1018.0,553.0,216.0,249.0,1849.0,933.0,0.0,2024-01-25,,1431.0,,,,,,,,,,368.0,,,0.5432220039292731,,,0,1
2024-03-21,Oman,Malaysia,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,0,2024,0,1,312,2024-02-15,80.0,74.0,-6.0,1307.6,1324.89,2024-02-15,132.0,130.0,-2.0,1110.17,1122.87,52.0,197.42999999999984,1,2024-01-25,,1518.0,,,,,,,,,,2024-01-25,,1291.0,,,,,,,,,,227.0,,,,,,1,1
2024-03-21,Taiwan,Kyrgyzstan,0.0,2.0,FIFA World Cup qualification,Taipei,Taiwan,0,2024,0,1,313,2024-02-15,153.0,154.0,1.0,1023.93,1023.93,2024-02-15,104.0,98.0,-6.0,1196.97,1224.14,-49.0,-173.04000000000008,-1,2023-10-12,,927.0,,,,,,,,,,2024-01-25,,1253.0,,,,,,,,,,-326.0,,,,,,1,1
2024-03-21,Singapore,China PR,2.0,2.0,FIFA World Cup qualification,Kallang,Singapore,0,2024,0,1,314,2024-02-15,156.0,156.0,0.0,1020.5,1020.5,2024-02-15,88.0,79.0,-9.0,1273.78,1299.49,-68.0,-253.28,0,2023-10-12,,1132.0,,,,,,,,,,2023-03-23,,1475.0,,,,,,,,,,-343.0,,,,,,1,1
2024-03-21,Japan,North Korea,1.0,0.0,FIFA World Cup qualification,Tokyo,Japan,0,2024,0,1,315,2024-02-15,18.0,17.0,-1.0,1614.33,1620.19,2024-02-15,114.0,116.0,2.0,1168.12,1168.12,96.0,446.21,1,2023-12-31,13.0,1905.0,63.0,1457.0,804.0,385.0,253.0,166.0,1432.0,966.0,0.0,2019-11-19,,1379.0,,,,,,,,,,526.0,,,0.4788557213930348,,,0,1
2024-03-21,Myanmar,Syria,1.0,1.0,FIFA World Cup qualification,Yangon,Myanmar,0,2024,0,1,316,2024-02-15,162.0,162.0,0.0,1000.46,1000.46,2024-02-15,89.0,91.0,2.0,1265.51,1245.27,-73.0,-265.04999999999995,0,2023-10-12,,928.0,,,,,,,,,,2023-03-28,,1423.0,,,,,,,,,,-495.0,,,,,,1,1
2024-03-21,Afghanistan,India,0.0,0.0,FIFA World Cup qualification,Abha,Saudi Arabia,1,2024,0,1,317,2024-02-15,158.0,158.0,0.0,1017.68,1017.68,2024-02-15,117.0,102.0,-15.0,1165.17,1200.8,-41.0,-147.49000000000012,0,2023-10-12,,1082.0,,,,,,,,,,2023-03-28,,1240.0,,,,,,,,,,-158.0,,,,,,1,1
2024-03-21,Qatar,Kuwait,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,0,2024,0,1,318,2024-02-15,37.0,58.0,21.0,1499.34,1407.3,2024-02-15,137.0,136.0,-1.0,1094.05,1098.07,100.0,405.29,1,2023-12-31,70.0,1534.0,94.0,1411.0,663.0,275.0,220.0,168.0,944.0,773.0,0.0,2023-10-12,,1385.0,,,,,,,,,,149.0,,,0.4147812971342383,,,0,1
2024-03-21,Iran,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Tehran,Iran,0,2024,0,1,319,2024-02-15,20.0,21.0,1.0,1608.23,1565.08,2024-02-15,141.0,141.0,0.0,1078.25,1078.25,121.0,529.98,1,2023-12-31,20.0,1827.0,41.0,1654.0,636.0,362.0,127.0,147.0,1205.0,498.0,0.0,2023-06-11,,1250.0,,,,,,,,,,577.0,,,0.5691823899371069,,,0,1
2024-03-22,United States Virgin Islands,British Virgin Islands,1.0,1.0,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,0,2024,0,1,320,2024-02-15,208.0,208.0,0.0,796.78,796.78,2024-02-15,207.0,207.0,0.0,807.57,807.57,-1.0,-10.790000000000076,0,2023-03-28,,633.0,,,,,,,,,,2023-10-12,,658.0,,,,,,,,,,-25.0,,,,,,1,1
2024-03-22,Anguilla,Turks and Caicos Islands,0.0,0.0,FIFA World Cup qualification,The Valley,Anguilla,0,2024,0,1,321,2024-02-15,209.0,209.0,0.0,785.69,785.69,2024-02-15,206.0,206.0,0.0,818.57,818.57,-3.0,-32.879999999999995,0,2023-10-12,,578.0,,,,,,,,,,2023-03-28,,781.0,,,,,,,,,,-203.0,,,,,,1,1
2024-03-26,Tajikistan,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,0,2024,0,1,322,2024-02-15,99.0,106.0,7.0,1218.89,1195.07,2024-02-15,53.0,56.0,3.0,1441.4,1421.06,-46.0,-222.51,0,2024-03-21,,1380.0,,,,,,,,,,2023-12-31,63.0,1586.0,76.0,1498.0,790.0,376.0,232.0,182.0,1229.0,849.0,0.0,-206.0,,,,0.4759493670886076,,1,0
2024-03-26,Turks and Caicos Islands,Anguilla,1.0,1.0,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,0,2024,0,1,323,2024-02-15,206.0,206.0,0.0,818.57,818.57,2024-02-15,209.0,209.0,0.0,785.69,785.69,3.0,32.879999999999995,0,2023-03-28,,781.0,,,,,,,,,,2023-10-12,,578.0,,,,,,,,,,203.0,,,,,,1,1
2024-03-26,British Virgin Islands,United States Virgin Islands,0.0,0.0,FIFA World Cup qualification,Road Town,British Virgin Islands,0,2024,0,1,324,2024-02-15,207.0,207.0,0.0,807.57,807.57,2024-02-15,208.0,208.0,0.0,796.78,796.78,1.0,10.790000000000076,0,2023-10-12,,658.0,,,,,,,,,,2023-03-28,,633.0,,,,,,,,,,25.0,,,,,,1,1
2024-03-26,Australia,Lebanon,5.0,0.0,FIFA World Cup qualification,Canberra,Australia,0,2024,0,1,325,2024-02-15,23.0,25.0,2.0,1554.82,1539.22,2024-02-15,115.0,107.0,-8.0,1168.07,1192.58,92.0,386.75,1,2023-12-31,27.0,1784.0,35.0,1670.0,607.0,308.0,174.0,125.0,1236.0,696.0,0.0,2024-03-21,,1284.0,,,,,,,,,,500.0,,,0.5074135090609555,,,0,1
2024-03-26,Bangladesh,Palestine,0.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,0,2024,0,1,326,2024-02-15,183.0,183.0,0.0,916.75,916.75,2024-02-15,97.0,99.0,2.0,1227.2,1217.6,-86.0,-310.45000000000005,-1,2024-03-21,,939.0,,,,,,,,,,2024-03-21,,1417.0,,,,,,,,,,-478.0,,,,,,1,1
2024-03-26,Yemen,United Arab Emirates,0.0,3.0,FIFA World Cup qualification,Khobar,Saudi Arabia,1,2024,0,1,327,2024-02-15,151.0,152.0,1.0,1027.94,1027.94,2024-02-15,69.0,64.0,-5.0,1355.55,1364.46,-82.0,-327.6099999999999,-1,2024-03-21,,1101.0,,,,,,,,,,2024-03-21,,1504.0,,,,,,,,,,-403.0,,,,,,1,1
2024-03-26,Bahrain,Nepal,3.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,0,2024,0,1,328,2024-02-15,82.0,86.0,4.0,1297.32,1277.29,2024-02-15,175.0,175.0,0.0,948.05,948.05,93.0,349.27,1,2024-03-21,,1461.0,,,,,,,,,,2024-03-21,,894.0,,,,,,,,,,567.0,,,,,,1,1
2024-03-26,Jordan,Pakistan,7.0,0.0,FIFA World Cup qualification,Amman,Jordan,0,2024,0,1,329,2024-02-15,70.0,87.0,17.0,1343.6,1272.63,2024-02-15,195.0,195.0,0.0,856.54,856.54,125.0,487.06,1,2023-12-31,76.0,1503.0,113.0,1311.0,540.0,186.0,208.0,146.0,654.0,665.0,0.0,2024-03-21,,828.0,,,,,,,,,,675.0,,,0.3444444444444444,,,0,1
2024-03-26,Vietnam,Indonesia,0.0,3.0,FIFA World Cup qualification,Hanoi,Vietnam,0,2024,0,1,330,2024-02-15,105.0,94.0,-11.0,1194.58,1235.58,2024-02-15,142.0,146.0,4.0,1072.66,1064.01,37.0,121.91999999999985,-1,2024-03-21,,1318.0,,,,,,,,,,2024-03-21,,1297.0,,,,,,,,,,21.0,,,,,,1,1
2024-03-26,Syria,Myanmar,7.0,0.0,FIFA World Cup qualification,Dammam,Saudi Arabia,1,2024,0,1,331,2024-02-15,89.0,91.0,2.0,1265.51,1245.27,2024-02-15,162.0,162.0,0.0,1000.46,1000.46,73.0,265.04999999999995,1,2024-03-21,,1444.0,,,,,,,,,,2024-03-21,,926.0,,,,,,,,,,518.0,,,,,,1,1
2024-03-26,Turkmenistan,Iran,0.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,0,2024,0,1,332,2024-02-15,141.0,141.0,0.0,1078.25,1078.25,2024-02-15,20.0,21.0,1.0,1608.23,1565.08,-121.0,-529.98,-1,2024-03-21,,1216.0,,,,,,,,,,2023-12-31,20.0,1827.0,41.0,1654.0,636.0,362.0,127.0,147.0,1205.0,498.0,0.0,-611.0,,,,0.5691823899371069,,1,0
2024-03-26,Uzbekistan,Hong Kong,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,0,2024,0,1,333,2024-02-15,66.0,68.0,2.0,1376.5,1345.26,2022-03-31,147.0,148.0,1.0,1053.39,1053.39,81.0,323.1099999999999,1,2023-12-31,50.0,1643.0,61.0,1588.0,333.0,162.0,108.0,63.0,587.0,380.0,0.0,2024-03-21,,1060.0,,,,,,,,,,583.0,,,0.4864864864864865,,,0,1
2024-03-26,Malaysia,Oman,0.0,2.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,0,2024,0,1,334,2024-02-15,132.0,130.0,-2.0,1110.17,1122.87,2024-02-15,80.0,74.0,-6.0,1307.6,1324.89,-52.0,-197.42999999999984,-1,2024-03-21,,1285.0,,,,,,,,,,2024-03-21,,1526.0,,,,,,,,,,-241.0,,,,,,1,1
2024-03-26,Kyrgyzstan,Taiwan,5.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,2024,0,1,335,2024-02-15,104.0,98.0,-6.0,1196.97,1224.14,2024-02-15,153.0,154.0,1.0,1023.93,1023.93,49.0,173.04000000000008,1,2024-03-21,,1266.0,,,,,,,,,,2024-03-21,,912.0,,,,,,,,,,354.0,,,,,,1,1
2024-03-26,China PR,Singapore,4.0,1.0,FIFA World Cup qualification,Tianjin,China PR,0,2024,0,1,336,2024-02-15,88.0,79.0,-9.0,1273.78,1299.49,2024-02-15,156.0,156.0,0.0,1020.5,1020.5,68.0,253.28,1,2024-03-21,,1400.0,,,,,,,,,,2024-03-21,,1127.0,,,,,,,,,,273.0,,,,,,1,1
2024-03-26,Thailand,South Korea,0.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,0,2024,0,1,337,2024-02-15,101.0,113.0,12.0,1206.72,1176.75,2024-02-15,22.0,23.0,1.0,1566.21,1550.65,-79.0,-359.49,-1,2024-03-21,,1437.0,,,,,,,,,,2023-12-31,24.0,1799.0,35.0,1685.0,1018.0,553.0,216.0,249.0,1849.0,933.0,0.0,-362.0,,,,0.5432220039292731,,1,0
2024-03-26,Philippines,Iraq,0.0,5.0,FIFA World Cup qualification,Manila,Philippines,0,2024,0,1,338,2024-02-15,139.0,140.0,1.0,1086.17,1086.17,2024-02-15,59.0,63.0,4.0,1409.44,1365.98,-80.0,-323.27,-1,2024-03-21,,1052.0,,,,,,,,,,2023-12-31,55.0,1621.0,47.0,1623.0,726.0,340.0,180.0,206.0,1157.0,676.0,0.0,-569.0,,,,0.4683195592286501,,1,0
2024-03-26,Kuwait,Qatar,1.0,2.0,FIFA World Cup qualification,Al Farwaniyah,Kuwait,0,2024,0,1,339,2024-02-15,137.0,136.0,-1.0,1094.05,1098.07,2024-02-15,37.0,58.0,21.0,1499.34,1407.3,-100.0,-405.29,-1,2024-03-21,,1340.0,,,,,,,,,,2023-12-31,70.0,1534.0,94.0,1411.0,663.0,275.0,220.0,168.0,944.0,773.0,0.0,-194.0,,,,0.4147812971342383,,1,0
2024-03-26,India,Afghanistan,1.0,2.0,FIFA World Cup qualification,Guwahati,India,0,2024,0,1,340,2024-02-15,117.0,102.0,-15.0,1165.17,1200.8,2024-02-15,158.0,158.0,0.0,1017.68,1017.68,41.0,147.49000000000012,-1,2024-03-21,,1228.0,,,,,,,,,,2024-03-21,,1085.0,,,,,,,,,,143.0,,,,,,1,1
2024-06-05,Suriname,Saint Vincent and the Grenadines,4.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,0,2024,0,1,341,2024-04-04,144.0,144.0,0.0,1071.85,1071.85,2024-04-04,173.0,173.0,0.0,953.47,953.47,29.0,118.37999999999988,1,2023-10-12,,1291.0,,,,,,,,,,2023-11-17,,1037.0,,,,,,,,,,254.0,,,,,,1,1
